detailed_industry,soi_industry,business_receipts,remainder,use_total_receipts,weight
"Electrical_Equipment,_Appliances,_and_Components_Manufacturing",Electrical lighting equipment and household appliance,109040857,NA,NA,NA
"Electrical_Equipment,_Appliances,_and_Components_Manufacturing",Electrical equipment,47826380,NA,NA,NA
"Electrical_Equipment,_Appliances,_and_Components_Manufacturing",Other electrical equipment and component,50561747,NA,NA,NA
Motor_Vehicle_and_Parts_Manufacturing,Motor vehicles and parts,948544523,NA,NA,NA
Other_Transportation_Equipment_Manufacturing,Aerospace product and parts,370776753,NA,NA,NA
Ships_and_Boats_Manufacturing,Ship and boat building,44655841,NA,NA,NA
Other_Transportation_Equipment_Manufacturing,Other transportation equipment and railroad rolling stock,28139140,NA,NA,NA
Furniture_and_Related_Products_Manufacturing,Furniture and related product manufacturing,48971419,NA,NA,NA
Medical_and_Dental_Supplies_Manufacturing,Medical equipment and supplies,151125933,NA,NA,NA
Other_Miscellaneous_Manufacturing,Other miscellaneous manufacturing,55994537,NA,NA,NA
Wholesale_Durable_Goods,Motor vehicle and motor vehicle parts and supplies,266106985,NA,NA,NA
Wholesale_Durable_Goods,Lumber and other construction materials,60949263,NA,NA,NA
Wholesale_Durable_Goods,Professional and commercial equipment and supplies,220685813,NA,NA,NA
Wholesale_Durable_Goods,Metal and mineral (except petroleum),94942180,NA,NA,NA
Wholesale_Durable_Goods,Electrical and electronic goods,406001409,NA,NA,NA
Wholesale_Durable_Goods,"Hardware, plumbing, heating equipment, and supplies",72921560,NA,NA,NA
Wholesale_Durable_Goods,"Machinery, equipment, and supplies",227335847,NA,NA,NA
Wholesale_Durable_Goods,"Furniture, sports, toys, recycle, jewelry, and other durable goods",177197657,NA,NA,NA
Wholesale_Nondurable_Goods,Paper and paper product,34559851,NA,NA,NA
Wholesale_Nondurable_Goods,Drugs and druggists' sundries,730321361,NA,NA,NA
Wholesale_Nondurable_Goods,"Apparel, piece goods, and notions",103198336,NA,NA,NA
Wholesale_Nondurable_Goods,Grocery and related product,519725115,NA,NA,NA
Wholesale_Nondurable_Goods,Farm product raw material,100450464,NA,NA,NA
Wholesale_Nondurable_Goods,Chemical and allied products,64635543,NA,NA,NA
Wholesale_Nondurable_Goods,Petroleum and petroleum products,678093752,NA,NA,NA
Wholesale_Nondurable_Goods,"Beer, wine, and distilled alcoholic beverage",39630708,NA,NA,NA
Wholesale_Nondurable_Goods,Miscellaneous nondurable goods,90964762,NA,NA,NA
Motor_Vehicle_and_Parts_Dealers,New and used car dealers,224507663,NA,NA,NA
Motor_Vehicle_and_Parts_Dealers,Other motor vehicle and parts dealers,82300161,NA,NA,NA
Other_Non_Gas_Stations_Retail,Furniture and home furnishings stores,58577749,NA,NA,NA
Other_Non_Gas_Stations_Retail,Electronics and appliance stores,70900778,NA,NA,NA
Other_Non_Gas_Stations_Retail,Home centers; paint and wallpaper stores,170496112,NA,NA,NA
Other_Non_Gas_Stations_Retail,Hardware stores,6941744,NA,NA,NA
Other_Non_Gas_Stations_Retail,Other building materials dealers,28146641,NA,NA,NA
Other_Non_Gas_Stations_Retail,Lawn and garden equipment and supplies stores,13773955,NA,NA,NA
Food_and_Beverages_Stores,Food and beverage stores,509067804,NA,NA,NA
Food_and_Beverages_Stores,"Beer, wine, and liquor stores",6793553,NA,NA,NA
Other_Non_Gas_Stations_Retail,Health and personal care stores,386757639,NA,NA,NA
Gas_Stations,Gasoline stations,147924614,NA,NA,NA
Other_Non_Gas_Stations_Retail,Clothing and clothing accessories stores,213675487,NA,NA,NA
Other_Non_Gas_Stations_Retail,"Sporting goods, hobby, book, and music stores",38556218,NA,NA,NA
General_Merchandise_Stores,General merchandise stores,748446109,NA,NA,NA
Other_Non_Gas_Stations_Retail,Miscellaneous store retailers,76831068,NA,NA,NA
Other_Non_Gas_Stations_Retail,Nonstore retailers,348368762,NA,NA,NA
Air_Transportation,Air transportation,195786763,NA,NA,NA
Rail_Transportation,Rail transportation,59542072,NA,NA,NA
Water_Transportation,Water transportation,15153610,NA,NA,NA
Truck_Transportation,Truck transportation,128194901,NA,NA,NA
Transit_and_Ground_Passenger_Transportation,Transit and ground passenger transportation,15772937,NA,NA,NA
Pipeline_Transportation,Pipeline transportation,NA,23458206,FALSE,NA
Other_Transportation_and_Support_Activities,Other transportation and support activities,262395694,NA,NA,NA
Warehousing_and_Storage,Warehousing and storage,NA,23458206,FALSE,NA
Publishing_Industries_(Except_Internet),Newspaper publishers,14619555,NA,NA,NA
Publishing_Industries_(Except_Internet),Periodical publishers,22913690,NA,NA,NA
Publishing_Industries_(Except_Internet),Book publishers,14134407,NA,NA,NA
Publishing_Industries_(Except_Internet),Database directory and other publishers,9934057,NA,NA,NA
Movie_Theaters,Motion picture and video industries (except video rental),62171837,NA,NA,NA
Other_Motion_Picture_and_Sound_Recording,Motion picture and video industries (except video rental),62171837,NA,NA,NA
Other_Motion_Picture_and_Sound_Recording,Sound recording industries,NA,125847254,FALSE,NA
Broadcasting_(Except_Internet)_and_Telecommunications,Broadcasting (except internet),NA,125847254,FALSE,NA
Telephone_Communication,"Telecommunications (paging, cellular, cable, satellite, & internet service providers",439426774,NA,NA,NA
Cable_Television,"Telecommunications (paging, cellular, cable, satellite, & internet service providers",439426774,NA,NA,NA
Other_Telecommunication,"Telecommunications (paging, cellular, cable, satellite, & internet service providers",439426774,NA,NA,NA
Information_and_Data_Processing,"Data processing, hosting, and related services",173157684,NA,NA,NA
Information_and_Data_Processing,Other information services,142746547,NA,NA,NA
Depository_Credit_Intermediation,Commercial banking,14645288,NA,NA,NA
Depository_Credit_Intermediation,"Savings institutions, credit unions, and other depository credit intermediation",NA,9705348,FALSE,NA
Nondepository_Credit_Intermediation,Credit card issuing and other consumer credit,59860223,NA,NA,NA
Nondepository_Credit_Intermediation,Real estate credit (including mortgage bankers and originators),8653762,NA,NA,NA
Nondepository_Credit_Intermediation,"International, secondary financing, and other nondepository credit intermediation",4421231,NA,NA,NA
Other_Intermediation,"Activities related to credit intermediation (loan brokers, check clearing, etc.)",64119730,NA,NA,NA
"Securities,_Commodity_Contracts,_and_Other_Financial_Investments_and_Related_Activities",Investment banking and securities dealing,52556064,NA,NA,NA
"Securities,_Commodity_Contracts,_and_Other_Financial_Investments_and_Related_Activities",Securities brokerage,41187976,NA,NA,NA
"Securities,_Commodity_Contracts,_and_Other_Financial_Investments_and_Related_Activities",Commodity contracts dealing and brokerage,2425388,NA,NA,NA
"Securities,_Commodity_Contracts,_and_Other_Financial_Investments_and_Related_Activities","Securities, commodity exchanges, and other financial investment activities",103378408,NA,NA,NA
Insurance_Carriers,Life insurance (Form 1120-L),713491569,NA,NA,NA
Insurance_Carriers,Property and casualty insurance (Form 1120-PC),1581795462,NA,NA,NA
Insurance_Agencies_and_Brokers_and_Related_Services,Insurance agencies and brokerages,54785811,NA,NA,NA
Insurance_Agencies_and_Brokers_and_Related_Services,"Other insurance related activities (third-party administrator of insurance, etc.)",45855751,NA,NA,NA
"Funds,_Trusts,_and_Other_Financial_Vehicles_",Other financial vehicles,NA,9705348,FALSE,NA
Real_Estate,Lessors of buildings,27116808,NA,NA,NA
Real_Estate,"Lessors of miniwarehouses, self-storage units, and other real estate",5726402,NA,NA,NA
Real_Estate,Offices of real estate agents and brokers,36144339,NA,NA,NA
Real_Estate,Other real estate activities,25709418,NA,NA,NA
Rental_and_Leasing_(Including_Nonfinancial_Intangibles),Automotive equipment rental and leasing,54917529,NA,NA,NA
Rental_and_Leasing_(Including_Nonfinancial_Intangibles),Other consumer goods and general rental centers,6938725,NA,NA,NA
Rental_and_Leasing_(Including_Nonfinancial_Intangibles),Commercial and industrial machinery and equipment rental and leasing,40100259,NA,NA,NA
Rental_and_Leasing_(Including_Nonfinancial_Intangibles),Lessors of nonfinancial intangible assets (except copyrighted works),4245986,NA,NA,NA
Legal_Services,Legal services,45372610,NA,NA,NA
"Other_Professional,_Scientific,_and_Technical_Services","Accounting, tax preparation, bookkeeping, and payroll services",49120153,NA,NA,NA
"Other_Professional,_Scientific,_and_Technical_Services","Architectural, engineering, and related services",142944614,NA,NA,NA
"Other_Professional,_Scientific,_and_Technical_Services",Specialized design services,5746558,NA,NA,NA
Computer_Systems_Design_and_Related_Services,Computer systems design and related services,219109032,NA,NA,NA
"Other_Professional,_Scientific,_and_Technical_Services","Management, scientific, and technical consulting services",185417117,NA,NA,NA
"Other_Professional,_Scientific,_and_Technical_Services",Scientific research and development services,73474188,NA,NA,NA
"Other_Professional,_Scientific,_and_Technical_Services",Advertising and related services,76555445,NA,NA,NA
"Other_Professional,_Scientific,_and_Technical_Services","Other professional, scientific, and technical services",65430311,NA,NA,NA
Management_Of_Companies_and_Enterprises,Offices of bank holding companies,202565824,NA,NA,NA
Management_Of_Companies_and_Enterprises,Offices of other holding companies,4896615,NA,NA,NA
Administrative_and_Support_Services,Employment services,123845250,NA,NA,NA
Administrative_and_Support_Services,Travel arrangement and reservation services,44745081,NA,NA,NA
Administrative_and_Support_Services,Other administrative and support services,135193152,NA,NA,NA
Waste_Management_and_Remediation_Services,Waste management and remediation services,57041583,NA,NA,NA
Educational_Services,Educational services,30431503,NA,NA,NA
Ambulatory_Health_Care_Services,Offices of physicians,151752970,NA,NA,NA
Ambulatory_Health_Care_Services,Offices of dentists,23383402,NA,NA,NA
Ambulatory_Health_Care_Services,Offices of other health practitioners,29247098,NA,NA,NA
Ambulatory_Health_Care_Services,Outpatient care centers,40099568,NA,NA,NA
Social_Assistance,Miscellaneous health care and social assistance,78173991,NA,NA,NA
Hospitals,"Hospitals, nursing, and residential care facilities",113872572,NA,NA,NA
Nursing_and_Residential_Care_Facilities,"Hospitals, nursing, and residential care facilities",113872572,NA,NA,NA
"Independent_Artists,_Writers,_and_Performers","Other arts, entertainment, and recreation",27594763,NA,NA,NA
"Other_Performing_Arts,_Spectator_Sports,_Museums,_and_Related_Activities","Other arts, entertainment, and recreation",27594763,NA,NA,NA
Amusement_Parks,"Amusement, gambling, and recreation industries",38716040,NA,NA,NA
Gambling_and_Bowling,"Amusement, gambling, and recreation industries",38716040,NA,NA,NA
Other_Recreation_Services,"Amusement, gambling, and recreation industries",38716040,NA,NA,NA
Accomodation,Accommodation,93432594,NA,NA,NA
Food_Services_and_Drinking_Places,Food services and drinking places,200918630,NA,NA,NA
Other_Services_(Except_Public_Administration),Other services,89454155,NA,NA,NA
