detailed_industry,soi_industry,business_receipts
Farms,"Agriculture, forestry, fishing, and hunting",43488299
"Forestry,_Fishing,_and_Related_Activites","Agriculture, forestry, fishing, and hunting",43488299
Oil_and_Gas_Extraction,Mining,147687962
Mining_(Except_Oil_and_Gas),Mining,147687962
Support_Activities_For_Mining,Mining,147687962
Hydroelectric_Power_Generation,Utilities,212770781
Nuclear_Electric_Power_Generation,Utilities,212770781
"Fossil_Fuel_Electric_Power_Generation,_Steam_and_Combined_Cycle",Utilities,212770781
"Fossil_Fuel_Electric_Power_Generation,_Combustion",Utilities,212770781
Other_Electric_Power_Generation,Utilities,212770781
Electric_Power_Transmission_and_Distribution,Utilities,212770781
Natural_Gas_Distribution_and_Transmission,Utilities,212770781
Water_and_Sewer_Systems,Utilities,212770781
Construction,Construction,458407768
"Grain,_Sugar,_and_Vegetable_Oil_Products_Manufacturing",Manufacturing,959156281
Other_Food_Products_Manufacturing,Manufacturing,959156281
Beverage_and_Tobacco_Products_Manufacturing,Manufacturing,959156281
"Knitted_Goods,_Carpets,_and_Textile_Finishing_Manufacturing",Manufacturing,959156281
Other_Textile_and_Textile_Product_Mills,Manufacturing,959156281
Apparel_Manufacturing,Manufacturing,959156281
Leather_and_Allied_Products_Manufacturing,Manufacturing,959156281
Wood_Product_Manufacturing,Manufacturing,959156281
Paper_Manufacturing,Manufacturing,959156281
Printing_and_Related_Support_Activities,Manufacturing,959156281
Petroleum_Refining,Manufacturing,959156281
Other_Petroleum_and_Coal_Products_Manufacturing,Manufacturing,959156281
Chemical_Manufacturing,Manufacturing,959156281
Plastics_and_Rubber_Products_Manufacturing,Manufacturing,959156281
Glass_Products_Manufacturing,Manufacturing,959156281
Cement_Manufacturing,Manufacturing,959156281
Other_Nonmetalic_Mineral_Products_Manufacturing,Manufacturing,959156281
Primary_Ferrous_Metal_Manufacturing,Manufacturing,959156281
Primary_Nonferrous_Metal_Manufacturing,Manufacturing,959156281
Fabricated_Metal_Product_Manufacturing,Manufacturing,959156281
Machinery_Manufacturing,Manufacturing,959156281
Computer_and_Electronic_Product_Manufacturing,Manufacturing,959156281
"Electrical_Equipment,_Appliances,_and_Components_Manufacturing",Manufacturing,959156281
Motor_Vehicle_and_Parts_Manufacturing,Manufacturing,959156281
Ships_and_Boats_Manufacturing,Manufacturing,959156281
Other_Transportation_Equipment_Manufacturing,Manufacturing,959156281
Furniture_and_Related_Products_Manufacturing,Manufacturing,959156281
Medical_and_Dental_Supplies_Manufacturing,Manufacturing,959156281
Other_Miscellaneous_Manufacturing,Manufacturing,959156281
Wholesale_Durable_Goods,Wholesale trade,751656232
Wholesale_Nondurable_Goods,Wholesale trade,751656232
Motor_Vehicle_and_Parts_Dealers,Retail trade,675648378
Food_and_Beverages_Stores,Retail trade,675648378
General_Merchandise_Stores,Retail trade,675648378
Gas_Stations,Retail trade,675648378
Other_Non_Gas_Stations_Retail,Retail trade,675648378
Air_Transportation,Transportation and warehousing,230877495
Rail_Transportation,Transportation and warehousing,230877495
Water_Transportation,Transportation and warehousing,230877495
Truck_Transportation,Transportation and warehousing,230877495
Transit_and_Ground_Passenger_Transportation,Transportation and warehousing,230877495
Pipeline_Transportation,Transportation and warehousing,230877495
Other_Transportation_and_Support_Activities,Transportation and warehousing,230877495
Warehousing_and_Storage,Transportation and warehousing,230877495
Publishing_Industries_(Except_Internet),Information,401678959
Movie_Theaters,Information,401678959
Other_Motion_Picture_and_Sound_Recording,Information,401678959
Broadcasting_(Except_Internet)_and_Telecommunications,Information,401678959
Telephone_Communication,Information,401678959
Cable_Television,Information,401678959
Other_Telecommunication,Information,401678959
Information_and_Data_Processing,Information,401678959
Depository_Credit_Intermediation,Finance and insurance,305382277
Other_Intermediation,Finance and insurance,305382277
Nondepository_Credit_Intermediation,Finance and insurance,305382277
"Securities,_Commodity_Contracts,_and_Other_Financial_Investments_and_Related_Activities",Finance and insurance,305382277
Insurance_Carriers,Finance and insurance,305382277
Insurance_Agencies_and_Brokers_and_Related_Services,Finance and insurance,305382277
"Funds,_Trusts,_and_Other_Financial_Vehicles_",Finance and insurance,305382277
Real_Estate,Real estate and rental and leasing,225701760
Rental_and_Leasing_(Including_Nonfinancial_Intangibles),Real estate and rental and leasing,225701760
Legal_Services,"Professional, scientific, and technical services",621107092
Computer_Systems_Design_and_Related_Services,"Professional, scientific, and technical services",621107092
"Other_Professional,_Scientific,_and_Technical_Services","Professional, scientific, and technical services",621107092
Management_Of_Companies_and_Enterprises,Management of companies (holding companies),35155798
Administrative_and_Support_Services,Administrative and support and waste management and remediation services,145133537
Waste_Management_and_Remediation_Services,Administrative and support and waste management and remediation services,145133537
Ambulatory_Health_Care_Services,Health care and social assistance,353937790
Hospitals,Health care and social assistance,353937790
Nursing_and_Residential_Care_Facilities,Health care and social assistance,353937790
Social_Assistance,Health care and social assistance,353937790
"Independent_Artists,_Writers,_and_Performers","Arts, entertainment, and recreation",68792820
"Other_Performing_Arts,_Spectator_Sports,_Museums,_and_Related_Activities","Arts, entertainment, and recreation",68792820
Amusement_Parks,"Arts, entertainment, and recreation",68792820
Gambling_and_Bowling,"Arts, entertainment, and recreation",68792820
Other_Recreation_Services,"Arts, entertainment, and recreation",68792820
Accomodation,Accommodation and food services,203393113
Food_Services_and_Drinking_Places,Accommodation and food services,203393113
Educational_Services,Educational and Other services,62160504
Other_Services_(Except_Public_Administration),Educational and Other services,62160504
