detailed_industry,soi_industry,business_receipts
Farms,"Agriculture, forestry, fishing, and hunting",36565928
"Forestry,_Fishing,_and_Related_Activites","Agriculture, forestry, fishing, and hunting",36565928
Oil_and_Gas_Extraction,Mining,182828871
Mining_(Except_Oil_and_Gas),Mining,182828871
Support_Activities_For_Mining,Mining,182828871
Hydroelectric_Power_Generation,Utilities,210548108
Nuclear_Electric_Power_Generation,Utilities,210548108
"Fossil_Fuel_Electric_Power_Generation,_Steam_and_Combined_Cycle",Utilities,210548108
"Fossil_Fuel_Electric_Power_Generation,_Combustion",Utilities,210548108
Other_Electric_Power_Generation,Utilities,210548108
Electric_Power_Transmission_and_Distribution,Utilities,210548108
Natural_Gas_Distribution_and_Transmission,Utilities,210548108
Water_and_Sewer_Systems,Utilities,210548108
Construction,Construction,393414536
"Grain,_Sugar,_and_Vegetable_Oil_Products_Manufacturing",Manufacturing,675973255
Other_Food_Products_Manufacturing,Manufacturing,675973255
Beverage_and_Tobacco_Products_Manufacturing,Manufacturing,675973255
"Knitted_Goods,_Carpets,_and_Textile_Finishing_Manufacturing",Manufacturing,675973255
Other_Textile_and_Textile_Product_Mills,Manufacturing,675973255
Apparel_Manufacturing,Manufacturing,675973255
Leather_and_Allied_Products_Manufacturing,Manufacturing,675973255
Wood_Product_Manufacturing,Manufacturing,675973255
Paper_Manufacturing,Manufacturing,675973255
Printing_and_Related_Support_Activities,Manufacturing,675973255
Petroleum_Refining,Manufacturing,675973255
Other_Petroleum_and_Coal_Products_Manufacturing,Manufacturing,675973255
Chemical_Manufacturing,Manufacturing,675973255
Plastics_and_Rubber_Products_Manufacturing,Manufacturing,675973255
Glass_Products_Manufacturing,Manufacturing,675973255
Cement_Manufacturing,Manufacturing,675973255
Other_Nonmetalic_Mineral_Products_Manufacturing,Manufacturing,675973255
Primary_Ferrous_Metal_Manufacturing,Manufacturing,675973255
Primary_Nonferrous_Metal_Manufacturing,Manufacturing,675973255
Fabricated_Metal_Product_Manufacturing,Manufacturing,675973255
Machinery_Manufacturing,Manufacturing,675973255
Computer_and_Electronic_Product_Manufacturing,Manufacturing,675973255
"Electrical_Equipment,_Appliances,_and_Components_Manufacturing",Manufacturing,675973255
Motor_Vehicle_and_Parts_Manufacturing,Manufacturing,675973255
Ships_and_Boats_Manufacturing,Manufacturing,675973255
Other_Transportation_Equipment_Manufacturing,Manufacturing,675973255
Furniture_and_Related_Products_Manufacturing,Manufacturing,675973255
Medical_and_Dental_Supplies_Manufacturing,Manufacturing,675973255
Other_Miscellaneous_Manufacturing,Manufacturing,675973255
Wholesale_Durable_Goods,Wholesale trade,709331632
Wholesale_Nondurable_Goods,Wholesale trade,709331632
Motor_Vehicle_and_Parts_Dealers,Retail trade,581301135
Food_and_Beverages_Stores,Retail trade,581301135
General_Merchandise_Stores,Retail trade,581301135
Gas_Stations,Retail trade,581301135
Other_Non_Gas_Stations_Retail,Retail trade,581301135
Air_Transportation,Transportation and warehousing,246290551
Rail_Transportation,Transportation and warehousing,246290551
Water_Transportation,Transportation and warehousing,246290551
Truck_Transportation,Transportation and warehousing,246290551
Transit_and_Ground_Passenger_Transportation,Transportation and warehousing,246290551
Pipeline_Transportation,Transportation and warehousing,246290551
Other_Transportation_and_Support_Activities,Transportation and warehousing,246290551
Warehousing_and_Storage,Transportation and warehousing,246290551
Publishing_Industries_(Except_Internet),Information,370433744
Movie_Theaters,Information,370433744
Other_Motion_Picture_and_Sound_Recording,Information,370433744
Broadcasting_(Except_Internet)_and_Telecommunications,Information,370433744
Telephone_Communication,Information,370433744
Cable_Television,Information,370433744
Other_Telecommunication,Information,370433744
Information_and_Data_Processing,Information,370433744
Depository_Credit_Intermediation,Finance and insurance,254302979
Other_Intermediation,Finance and insurance,254302979
Nondepository_Credit_Intermediation,Finance and insurance,254302979
"Securities,_Commodity_Contracts,_and_Other_Financial_Investments_and_Related_Activities",Finance and insurance,254302979
Insurance_Carriers,Finance and insurance,254302979
Insurance_Agencies_and_Brokers_and_Related_Services,Finance and insurance,254302979
"Funds,_Trusts,_and_Other_Financial_Vehicles_",Finance and insurance,254302979
Real_Estate,Real estate and rental and leasing,218653958
Rental_and_Leasing_(Including_Nonfinancial_Intangibles),Real estate and rental and leasing,218653958
Legal_Services,"Professional, scientific, and technical services",595885811
Computer_Systems_Design_and_Related_Services,"Professional, scientific, and technical services",595885811
"Other_Professional,_Scientific,_and_Technical_Services","Professional, scientific, and technical services",595885811
Management_Of_Companies_and_Enterprises,Management of companies (holding companies),37374277
Administrative_and_Support_Services,Administrative and support and waste management and remediation services,135326031
Waste_Management_and_Remediation_Services,Administrative and support and waste management and remediation services,135326031
Ambulatory_Health_Care_Services,Health care and social assistance,333854932
Hospitals,Health care and social assistance,333854932
Nursing_and_Residential_Care_Facilities,Health care and social assistance,333854932
Social_Assistance,Health care and social assistance,333854932
"Independent_Artists,_Writers,_and_Performers","Arts, entertainment, and recreation",88836199
"Other_Performing_Arts,_Spectator_Sports,_Museums,_and_Related_Activities","Arts, entertainment, and recreation",88836199
Amusement_Parks,"Arts, entertainment, and recreation",88836199
Gambling_and_Bowling,"Arts, entertainment, and recreation",88836199
Other_Recreation_Services,"Arts, entertainment, and recreation",88836199
Accomodation,Accommodation and food services,266052030
Food_Services_and_Drinking_Places,Accommodation and food services,266052030
Educational_Services,Educational and Other services,60461905
Other_Services_(Except_Public_Administration),Educational and Other services,60461905
