detailed_industry,soi_industry,business_receipts
Other_Non_Gas_Stations_Retail,"Sporting goods, hobby, book, and music stores",7467029
General_Merchandise_Stores,General merchandise stores,2841834
Other_Non_Gas_Stations_Retail,Miscellaneous store retailers,30631191
Other_Non_Gas_Stations_Retail,Nonstore retailers,20911475
Air_Transportation,Air and rail transportation,1519288
Rail_Transportation,Air and rail transportation,1519288
Water_Transportation,Water transportation,870779
Truck_Transportation,"General freight trucking, local",20208531
Truck_Transportation,"General freight trucking, long distance and specialized freight trucking",40483021
Transit_and_Ground_Passenger_Transportation,Urban transit,0
Transit_and_Ground_Passenger_Transportation,Interurban and rural bus transportation,33682
Transit_and_Ground_Passenger_Transportation,Taxi and limousine service,5641078
Transit_and_Ground_Passenger_Transportation,"School, employee, and charter bus industry",741861
Transit_and_Ground_Passenger_Transportation,Other transit and ground passenger transportation,718765
Pipeline_Transportation,Pipeline transportation,45911
Other_Transportation_and_Support_Activities,Scenic and sightseeing transportation,508958
Other_Transportation_and_Support_Activities,Support activities for transportation (including motor vehicle towing),4279539
Other_Transportation_and_Support_Activities,Couriers and messengers,5508211
Warehousing_and_Storage,Warehousing and storage facilities,513683
Publishing_Industries_(Except_Internet),Publishing industries (except internet),1931754
Movie_Theaters,Motion picture and sound recording,3011507
Other_Motion_Picture_and_Sound_Recording,Motion picture and sound recording,3011507
Broadcasting_(Except_Internet)_and_Telecommunications,Broadcasting (except internet) and telecommunications,2647023
Telephone_Communication,Broadcasting (except internet) and telecommunications,2647023
Cable_Television,Broadcasting (except internet) and telecommunications,2647023
Other_Telecommunication,Broadcasting (except internet) and telecommunications,2647023
Information_and_Data_Processing,Internet publishing and broadcasting,177244
Information_and_Data_Processing,"Internet service providers, web search portals, and data processing",3936865
Depository_Credit_Intermediation,Credit intermediation and related activities,3166910
Nondepository_Credit_Intermediation,Credit intermediation and related activities,3166910
Other_Intermediation,Credit intermediation and related activities,3166910
"Securities,_Commodity_Contracts,_and_Other_Financial_Investments_and_Related_Activities","Securities, commodity contracts, and other financial investments",77172761
Insurance_Carriers,"Insurance agents, brokers, and related activities",0
Insurance_Agencies_and_Brokers_and_Related_Services,Insurance agencies and brokerages,27676834
Insurance_Agencies_and_Brokers_and_Related_Services,Other insurance related activities,4295633
"Funds,_Trusts,_and_Other_Financial_Vehicles_",Other insurance related activities,4295633
Real_Estate,Real estate,52854366
Rental_and_Leasing_(Including_Nonfinancial_Intangibles),Rental and leasing services,5197031
Legal_Services,Legal services,41048470
"Other_Professional,_Scientific,_and_Technical_Services",Offices of certified public accountants,4591731
"Other_Professional,_Scientific,_and_Technical_Services",Other accounting services,8564857
"Other_Professional,_Scientific,_and_Technical_Services","Architectural, engineering, and related services",15040113
"Other_Professional,_Scientific,_and_Technical_Services",Specialized design services,8897310
Computer_Systems_Design_and_Related_Services,Computer systems design services,9992920
"Other_Professional,_Scientific,_and_Technical_Services","Other professional, scientific, and technical services",83890449
Management_Of_Companies_and_Enterprises,Administrative and support services,59416628
Administrative_and_Support_Services,Administrative and support services,59416628
Waste_Management_and_Remediation_Services,Waste management and remediation services,2032969
Educational_Services,Educational services,9697644
Ambulatory_Health_Care_Services,Ambulatory health care services,97029582
Nursing_and_Residential_Care_Facilities,Home health care services,4514655
Hospitals,Hospitals,565203
Social_Assistance,Social assistance,3187864
Social_Assistance,Child day care services,13216093
"Independent_Artists,_Writers,_and_Performers","Performing arts, spectator sports, and related industries",24608291
"Other_Performing_Arts,_Spectator_Sports,_Museums,_and_Related_Activities","Performing arts, spectator sports, and related industries",24608291
"Other_Performing_Arts,_Spectator_Sports,_Museums,_and_Related_Activities","Museums, historical sites, and similar institutions",56425
Amusement_Parks,"Amusement, gambling, and recreation industries",8427616
Gambling_and_Bowling,"Amusement, gambling, and recreation industries",8427616
Other_Recreation_Services,"Amusement, gambling, and recreation industries",8427616
Accomodation,Accommodation,6002638
Food_Services_and_Drinking_Places,Food services and drinking places,41867514
Other_Services_(Except_Public_Administration),Other services,82993026
